2	221580796	-99	1	1	3	1	4	23	-99	-99	-99	-99	-99	-99	-99	-99	-99
2	221482858	-99	1	1	2	1	4	22	-99	-99	109	93	91	55	20	16	222
2	221482863	-99	1	1	2	1	4	24	-99	-99	101	80	75	25	31	19	200
2	221482866	-99	1	1	2	1	4	21	-99	-99	115	93	90	54	24	12	228
1	221482864	-99	1	1	2	1	4	 	-99	-99	115	-99	64	44	11	9	-99
2	221482868	-99	1	1	2	1	4	21	-99	-99	101	69	101	52	33	16	188
2	221482882	-99	1	1	2	1	4	22	-99	-99	101	88	53	29	15	9	206
2	221482893	-99	1	1	2	1	4	21	-99	-99	109	77	65	34	14	17	206
2	221482905	-99	1	1	2	1	4	21	-99	-99	-99	-99	-99	-99	-99	-99	-99
2	221482913	-99	1	1	2	1	4	22	-99	-99	106	78	78	56	13	9	204
2	221482920	-99	1	1	2	1	4	24	-99	-99	-99	-99	63	43	11	9	-99
2	221482986	-99	1	1	2	1	4	21	-99	-99	100	84	85	46	28	11	204
2	221482992	-99	1	1	2	1	4	21	-99	-99	-99	-99	-99	-99	-99	-99	-99
1	221482998	-99	1	1	2	1	4	22	-99	-99	96	88	93	50	25	18	202
1	221483005	-99	1	1	2	1	4	21	-99	-99	-99	-99	-99	-99	-99	-99	-99
2	221483030	-99	1	1	2	1	4	21	-99	-99	-99	-99	-99	-99	-99	-99	-99
2	221483060	-99	1	1	2	1	4	22	-99	-99	-99	81	83	45	20	18	-99
2	221483122	-99	1	1	2	1	4	22	-99	-99	115	86	95	50	29	16	218
2	221483148	-99	1	1	2	1	4	21	-99	-99	90	90	55	30	14	11	200
2	221483167	-99	1	1	3	1	5	21	-99	-99	-99	-99	-99	-99	-99	-99	-99
1	221483222	-99	1	1	6	1	5	30	-99	-99	100	91	65	43	13	9	205
2	221483322	-99	1	1	2	1	4	21	-99	-99	107	89	71	49	11	11	214
1	221483673	-99	1	1	2	1	4	23	-99	-99	-99	-99	-99	52	18	-99	-99
2	221483827	-99	1	1	2	1	4	21	-99	-99	117	98	86	66	11	9	235
2	221483859	-99	1	1	2	1	4	21	-99	-99	105	89	73	52	11	10	213
2	221484114	-99	1	1	2	1	4	21	-99	-99	-99	-99	-99	42	-99	-99	-99
2	221484309	-99	1	1	2	1	4	21	-99	-99	-99	-99	116	61	33	22	-99
2	221484681	-99	1	1	2	1	4	22	-99	-99	101	83	63	32	17	14	202
2	221485429	-99	1	1	1	1	4	21	-99	-99	-99	-99	-99	-99	-99	-99	-99
2	221485683	-99	1	1	2	1	4	21	-99	-99	109	73	83	58	16	9	198
2	221485926	-99	1	1	2	1	4	24	-99	-99	120	84	95	55	26	14	221
2	221486087	-99	1	1	2	1	4	22	-99	-99	-99	-99	-99	-99	-99	-99	-99
2	221489351	-99	1	1	2	1	4	22	-99	-99	-99	-99	-99	-99	-99	-99	-99
2	221490815	-99	1	1	7	1	5	51	-99	-99	76	42	102	42	33	27	134
2	221491284	-99	1	1	2	1	4	24	-99	-99	88	63	83	43	24	16	167
1	221491637	-99	1	1	2	1	4	37	-99	-99	-99	-99	-99	-99	-99	-99	-99
2	221494412	-99	1	1	2	1	4	21	-99	-99	97	73	88	47	24	17	186
2	221495769	-99	1	1	2	1	4	24	-99	-99	96	76	73	40	17	16	186
2	221496778	-99	1	1	2	1	4	24	-99	-99	-99	-99	-99	47	13	-99	-99
2	221498770	-99	1	1	2	1	4	21	-99	-99	109	89	71	43	17	11	213
2	221482900	-99	1	1	2	1	4	22	-99	-99	95	81	71	43	17	11	194
2	221571386	-99	1	1	2	1	4	24	-99	-99	98	60	59	26	24	9	178
2	222504733	-99	1	1	2	1	4	21	-99	-99	-99	-99	-99	-99	-99	-99	-99
2	222504784	-99	1	1	2	1	4	21	-99	-99	93	78	77	35	22	20	189
2	222190435	-99	1	2	4	-99	-99	26	1	-99	101	90	88	60	13	15	211
2	222205704	-99	1	2	1	-99	-99	25	1	-99	-99	-99	-99	-99	-99	-99	-99
2	222214627	-99	1	2	4	-99	-99	40	1	-99	105	96	82	58	15	9	219
2	222214825	-99	1	2	9	-99	-99	29	1	-99	114	96	52	32	11	9	230
2	222302480	-99	1	2	10	-99	-99	31	1	-99	101	82	59	31	17	11	201
2	222303168	-99	1	2	8	-99	-99	21	1	-99	116	60	110	56	33	21	196
2	222303206	-99	1	2	8	-99	-99	19	1	-99	-99	-99	-99	30	30	-99	-99
2	222303271	-99	1	2	8	-99	-99	22	1	-99	109	96	74	49	16	9	225
1	222303329	-99	1	2	8	-99	-99	43	1	-99	112	93	90	63	15	12	225
2	222305386	-99	1	2	8	-99	-99	21	1	-99	-99	-99	-99	-99	-99	-99	-99
2	222306050	-99	1	2	8	-99	-99	21	1	-99	108	69	98	48	29	21	196
2	222306191	-99	1	2	12	-99	-99	31	1	-99	85	80	53	33	11	9	173
2	222307151	-99	1	2	8	-99	-99	22	1	-99	-99	-99	-99	-99	-99	-99	-99
2	222308310	-99	1	2	8	-99	-99	21	1	-99	-99	-99	-99	-99	-99	-99	-99
2	222308313	-99	1	2	8	-99	-99	20	1	-99	-99	-99	-99	-99	-99	-99	-99
2	222308899	-99	1	2	8	-99	-99	34	1	-99	-99	-99	98	57	21	20	-99
2	222309641	-99	1	2	8	-99	-99	22	1	-99	-99	-99	-99	-99	-99	-99	-99
2	222311289	-99	1	2	8	-99	-99	18	1	-99	109	78	115	63	34	18	207
2	222312468	-99	1	2	8	-99	-99	21	1	-99	-99	-99	-99	-99	-99	-99	-99
2	222313638	-99	1	2	8	-99	-99	54	1	-99	110	96	70	50	11	9	222
2	222314115	-99	1	2	11	-99	-99	30	1	-99	96	84	72	52	11	9	196
2	222314355	-99	53	2	8	-99	-99	24	1	-99	-99	-99	-99	-99	-99	-99	-99
2	222314721	-99	1	2	8	-99	-99	20	1	-99	-99	-99	-99	-99	-99	-99	-99
1	222322725	-99	1	2	8	-99	-99	22	1	-99	-99	-99	-99	46	-99	-99	-99
2	222326659	-99	1	2	8	-99	-99	22	1	-99	-99	-99	84	49	19	16	-99
2	222329488	-99	1	2	8	-99	-99	21	1	-99	-99	-99	88	62	14	12	-99
2	222329667	-99	1	2	8	-99	-99	20	1	-99	-99	-99	-99	-99	-99	-99	-99
2	222316670	-99	1	2	10	-99	-99	31	1	-99	-99	-99	-99	33	-99	-99	-99
2	222332634	-99	1	2	8	-99	-99	43	1	-99	114	80	111	70	23	18	209
2	222332712	-99	106	2	8	-99	-99	30	1	-99	-99	-99	-99	-99	-99	-99	-99
2	222333382	-99	1	2	8	-99	-99	19	1	-99	102	64	103	58	30	15	184
2	222337587	-99	1	2	8	-99	-99	20	1	-99	120	89	69	42	17	10	227
2	222339118	-99	1	2	8	-99	-99	22	1	-99	116	93	103	64	18	21	223
2	222345109	-99	1	2	8	-99	-99	21	1	-99	-99	-99	90	70	11	9	-99
2	222345848	-99	1	2	8	-99	-99	21	1	-99	123	88	89	58	20	11	231
2	222350721	-99	1	2	8	-99	-99	21	1	-99	-99	-99	-99	-99	-99	-99	-99
2	222352567	-99	1	2	8	-99	-99	21	1	-99	115	83	75	51	15	9	216
2	222357503	-99	1	2	8	-99	-99	21	1	-99	125	88	112	66	23	23	233
2	222378140	-99	1	2	8	-99	-99	44	1	-99	-99	-99	-99	-99	-99	-99	-99
2	222402120	-99	1	2	8	-99	-99	59	1	-99	114	88	93	70	13	10	222
1	222402438	-99	1	2	8	-99	-99	20	1	-99	-99	-99	-99	50	-99	-99	-99
1	222403299	-99	24	2	8	-99	-99	22	1	-99	-99	-99	75	14	33	28	-99
2	222413493	-99	1	2	8	-99	-99	38	1	-99	-99	-99	-99	-99	-99	-99	-99
2	222505729	-99	1	2	8	-99	-99	26	1	-99	-99	-99	-99	-99	-99	-99	-99
2	222507128	-99	1	2	8	-99	-99	42	2	-99	108	85	85	65	11	9	211
2	222529607	-99	1	2	8	-99	-99	27	1	-99	122	93	99	62	22	15	231
2	222823395	-99	1	2	8	-99	-99	22	1	-99	99	89	84	58	11	15	207
2	223844868	-99	1	2	8	-99	-99	30	1	-99	116	96	81	60	11	10	230
2	223674022	24	1	3	1	-99	-99	50	-99	1	117	90	72	34	19	19	223
2	223674138	21	1	3	1	-99	-99	48	-99	1	99	71	73	31	23	19	184
2	223674520	16	2	3	1	-99	-99	42	-99	1	97	90	55	26	18	11	205
2	223674518	20	1	3	1	-99	-99	40	-99	1	97	85	65	28	17	20	200
2	223674522	18	1	3	1	-99	-99	50	-99	1	100	62	80	31	29	20	182
2	223674569	25	1	3	1	-99	-99	58	-99	1	-99	-99	81	25	33	23	-99
2	223676498	-99	1	3	1	-99	-99	62	-99	1	106	79	61	33	15	13	205
2	223690813	22	1	3	1	-99	-99	63	-99	1	92	80	62	22	21	19	192
1	223694913	10	1	3	2	-99	-99	47	-99	1	106	47	101	43	40	18	173
2	223674029	20	1	3	1	-99	-99	53	-99	1	91	92	89	58	19	12	201
1	225007746	2	1	4	4	-99	-99	24	-99	2	-99	-99	-99	-99	-99	-99	-99
2	225011174	23	1	4	1	-99	-99	48	-99	2	-99	-99	-99	22	55	-99	-99
2	225013872	13	1	3	4	-99	-99	34	-99	1	-99	-99	-99	48	-99	-99	-99
2	225076062	10	1	3	1	-99	-99	35	-99	1	-99	-99	-99	-99	-99	-99	-99
2	225110006	36	1	3	1	-99	-99	58	-99	1	99	70	78	32	31	15	186
1	225322529	0	1	3	1	-99	-99	19	-99	1	90	73	58	32	15	11	181
2	225322603	23	1	3	1	-99	-99	44	-99	1	97	63	85	37	34	14	179
2	225335552	6	1	3	1	-99	-99	49	-99	1	-99	-99	79	59	11	9	-99
2	225335589	21	1	3	2	-99	-99	48	-99	1	-99	-99	-99	-99	-99	-99	-99
2	225335628	10	1	3	2	-99	-99	31	-99	1	-99	-99	-99	41	11	-99	-99
2	225335626	7	1	3	1	-99	-99	35	-99	1	87	66	53	22	20	11	171
2	225335662	2	1	3	1	-99	-99	41	-99	1	-99	-99	-99	-99	-99	-99	-99
2	225335726	2	1	3	2	-99	-99	24	-99	1	-99	-99	-99	-99	-99	-99	-99
2	225335774	15	1	3	1	-99	-99	53	-99	1	-99	-99	-99	-99	-99	-99	-99
2	225335786	26	1	3	1	-99	-99	52	-99	1	87	97	71	51	11	9	204
2	225335783	-99	1	3	13	-99	-99	49	-99	1	80	43	55	22	23	10	139
2	225335969	20	1	3	4	-99	-99	45	-99	1	92	74	69	27	27	15	185
2	225336020	7	1	3	1	-99	-99	47	-99	1	-99	-99	88	48	22	18	-99
2	225336197	20	1	3	1	-99	-99	42	-99	1	107	60	97	36	41	20	187
2	225336188	-99	1	3	4	-99	-99	52	-99	1	90	69	90	46	26	18	175
2	225336218	-99	1	3	1	-99	-99	49	-99	1	86	70	97	44	32	21	171
2	225336378	17	1	3	1	-99	-99	38	-99	1	86	36	111	35	45	31	140
2	225336499	20	1	3	1	-99	-99	39	-99	1	-99	-99	-99	-99	-99	-99	-99
2	225336518	6	1	3	1	-99	-99	42	-99	1	95	92	77	42	19	16	205
2	225336748	28	1	3	1	-99	-99	49	-99	1	-99	-99	-99	-99	-99	-99	-99
2	225337184	8	1	3	1	-99	-99	28	-99	1	71	43	100	30	40	30	132
2	225337697	30	1	3	1	-99	-99	62	-99	1	101	77	124	62	45	17	196
2	225337784	-99	1	3	1	-99	-99	55	-99	1	-99	-99	54	30	15	9	-99
2	225337995	20	1	3	1	-99	-99	51	-99	1	96	61	84	36	32	16	175
2	225338700	28	1	3	4	-99	-99	57	-99	1	-99	-99	-99	-99	-99	-99	-99
2	225338961	27	1	3	1	-99	-99	48	-99	1	100	79	62	25	21	16	195
2	225341040	17	1	3	1	-99	-99	42	-99	1	100	86	76	40	18	18	204
2	225342088	23	1	3	1	-99	-99	61	-99	1	98	82	90	55	24	11	200
2	225342179	10	1	3	1	-99	-99	46	-99	1	-99	-99	64	42	11	11	-99
2	225343010	13	1	3	1	-99	-99	52	-99	1	-99	-99	-99	-99	-99	-99	-99
2	225346225	15	1	3	1	-99	-99	54	-99	1	-99	-99	-99	-99	-99	-99	-99
2	225346750	15	1	3	1	-99	-99	57	-99	1	-99	-99	-99	57	-99	-99	-99
2	225351859	5	1	3	1	-99	-99	65	-99	1	-99	-99	-99	-99	-99	-99	-99
2	225352328	32	1	3	1	-99	-99	54	-99	1	-99	-99	91	47	24	20	-99
2	225352965	30	1	4	1	-99	-99	50	-99	2	117	81	81	48	13	20	217
2	225353009	25	1	3	1	-99	-99	49	-99	1	-99	-99	-99	28	-99	-99	-99
2	225353251	12	1	3	1	-99	-99	63	-99	1	102	83	69	37	16	16	203
2	225366851	10	1	3	1	-99	-99	55	-99	1	-99	-99	-99	-99	-99	-99	-99
2	225367419	27	1	3	1	-99	-99	47	-99	1	92	65	88	38	32	18	175
2	225368873	21	1	3	1	-99	-99	51	-99	1	-99	-99	-99	-99	-99	-99	-99
2	225370878	20	1	3	1	-99	-99	46	-99	1	-99	-99	-99	40	19	-99	-99
2	225376289	37	1	3	1	-99	-99	54	-99	1	85	67	65	30	26	9	168
2	225379296	22	1	3	1	-99	-99	45	-99	1	-99	-99	-99	-99	-99	-99	-99
2	225390636	20	1	3	2	-99	-99	48	-99	1	101	85	82	49	19	14	204
2	225403941	25	1	3	1	-99	-99	54	-99	1	101	82	71	31	24	16	201
1	225406692	12	1	3	1	-99	-99	55	-99	1	-99	-99	-99	-99	-99	-99	-99
1	225449107	-99	1	3	1	-99	-99	57	-99	1	92	69	83	34	27	22	175
2	225487308	10	1	3	1	-99	-99	53	-99	1	108	88	94	66	17	11	214
2	225489445	-99	1	3	1	-99	-99	52	-99	1	-99	-99	-99	44	-99	-99	-99
2	225541489	18	1	3	1	-99	-99	52	-99	1	-99	-99	-99	-99	-99	-99	-99
2	225553465	22	1	3	1	-99	-99	45	-99	1	-99	-99	63	37	16	10	-99
2	225609537	25	1	3	1	-99	-99	59	-99	1	-99	-99	-99	-99	-99	-99	-99
2	225941090	15	1	3	1	-99	-99	54	-99	1	103	95	87	57	11	19	216
2	226675974	-99	1	-99	1	1	4	20	-99	-99	-99	-99	-99	22	-99	-99	-99
1	226682481	-99	1	-99	2	1	4	48	-99	-99	-99	-99	92	57	23	12	-99
2	226682498	-99	1	-99	1	1	4	20	-99	-99	-99	-99	-99	-99	-99	-99	-99
1	226682717	-99	1	-99	1	1	4	20	-99	-99	-99	-99	65	42	14	9	-99
2	226682827	-99	1	-99	1	1	4	20	-99	-99	113	88	88	61	15	12	219
2	226682983	-99	1	-99	1	1	4	20	-99	-99	-99	-99	-99	59	-99	-99	-99
2	226683169	-99	1	-99	1	1	4	20	-99	-99	-99	-99	-99	40	-99	-99	-99
2	226683427	-99	1	-99	1	1	4	20	-99	-99	115	94	83	55	18	10	224
2	226683532	-99	1	-99	1	1	4	20	-99	-99	116	85	101	69	23	9	219
2	226683780	-99	1	-99	1	1	4	20	-99	-99	-99	-99	-99	-99	-99	-99	-99
2	226684282	-99	1	-99	1	1	4	20	-99	-99	103	77	67	36	20	11	200
2	226687713	-99	66	-99	1	1	4	20	-99	-99	-99	-99	-99	-99	-99	-99	-99
2	226691898	-99	1	-99	1	1	4	20	-99	-99	-99	-99	-99	-99	-99	-99	-99
2	226695345	-99	1	-99	1	1	4	20	-99	-99	116	98	87	56	16	15	234
2	226698828	-99	1	-99	1	1	4	20	-99	-99	99	86	65	40	13	12	204
2	226699209	-99	1	-99	1	1	4	20	-99	-99	121	98	77	53	15	9	239
2	226704072	-99	1	-99	13	1	4	51	-99	-99	-99	-99	97	60	20	17	-99
2	226707816	-99	1	-99	1	1	4	20	-99	-99	-99	-99	-99	50	19	-99	-99
2	226709437	-99	1	-99	1	1	4	20	-99	-99	90	93	60	40	11	9	202
2	226710617	-99	1	-99	1	1	4	20	-99	-99	119	96	85	65	11	9	233
2	226710633	-99	1	-99	2	1	4	48	-99	-99	122	90	92	61	19	12	232
2	226729239	-99	1	-99	1	1	4	20	-99	-99	118	87	80	56	11	13	223
2	226768780	-99	1	-99	4	1	4	34	-99	-99	-99	-99	-99	-99	-99	-99	-99
2	226875091	-99	1	-99	1	1	4	20	-99	-99	119	86	80	52	16	12	225
2	226909764	-99	1	-99	1	1	4	20	-99	-99	96	91	98	66	19	13	201
2	226909904	-99	1	-99	4	1	4	34	-99	-99	107	91	62	34	19	9	216
2	226911181	-99	1	-99	3	1	4	1	-99	-99	-99	-99	-99	-99	-99	-99	-99
2	226912461	-99	1	-99	1	1	4	20	-99	-99	-99	-99	87	51	21	15	-99
2	226912671	-99	1	-99	2	1	4	48	-99	-99	110	92	66	45	12	9	221
2	226913409	-99	1	-99	1	1	4	20	-99	-99	104	98	66	32	17	17	220
1	226928482	-99	1	-99	1	1	4	20	-99	-99	-99	-99	109	53	29	27	-99
2	226929268	-99	1	-99	1	1	4	20	-99	-99	80	69	65	34	13	18	160
2	226951367	-99	1	-99	1	1	4	20	-99	-99	116	93	85	56	20	9	229
2	226962036	-99	1	-99	1	1	4	20	-99	-99	-99	-99	73	49	15	9	-99
2	227009355	-99	1	-99	1	1	4	20	-99	-99	-99	-99	-99	48	-99	-99	-99
